scenario_id,condition,run_id,turn,speaker,text,job_description,salary,working_hours,pension_fund,leased_car,promotion_possibilities,decision,candidate_utility,employer_utility
2,competitive,1,1,Employer,"{
  ""message"": ""I appreciate your openness regarding the Programmer position. I'm willing to meet you halfway on salary, offering $80,000. Let's discuss the working hours and pension fund options. The leased car benefit remains a key point of contention."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,10%,Yes,Moderate,continue,0.45454545454545453,0.5909090909090909
2,competitive,1,1,Candidate,"{
  ""message"": ""I appreciate your willingness to meet me halfway on salary, but $80,000 is still $5,000 less than my target. I'd like to propose a compromise with the pension fund at 15% instead of 10%. The working hours are set at 9 hours, and we can revisit the leased car benefit later."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""15%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,15%,Yes,Moderate,continue,0.0,0.0
2,competitive,1,2,Employer,"{
  ""message"": ""I'm willing to consider your proposal, but I think we can make it even more attractive. How about a salary of $85000, which is the highest you've offered, and a pension fund of 20%? We can keep the working hours at 9 hours and maintain the leased car benefit."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,20%,Yes,Moderate,continue,0.6363636363636364,0.45454545454545453
2,competitive,1,2,Candidate,"{
  ""message"": ""That sounds like a more attractive offer, but I'm still hoping for a higher salary. How about $90000 and we can stick with the pension fund of 20%?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
2,competitive,1,3,Employer,"{
  ""message"": ""I can consider a salary of $90000, but I'd like to see some concessions on the working hours. How about we keep it at 9 hours and add a leased car?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
2,competitive,1,3,Candidate,"{
  ""message"": ""I appreciate your flexibility, but I'd prefer a salary of $85000 and working hours of 10. Adding the leased car is acceptable to me."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,10,20%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
2,competitive,1,4,Employer,"{
  ""message"": ""While I can accommodate the higher salary and working hours, I'm hesitant to increase the pension fund to 20%. Let's discuss a compromise."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,10,0%,Yes,Moderate,continue,0.36363636363636365,0.7272727272727273
2,competitive,1,4,Candidate,"{
  ""message"": ""I appreciate your willingness to discuss a compromise. Considering the benefits of the higher salary and working hours, I'd like to propose the following adjustments: salary remains at $85,000, working hours remain at 10, pension fund increases to 15%, leased car is included, but promotion possibilities are now 'Fast'. Will these changes meet your expectations?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""15%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,10,15%,Yes,Fast,continue,0.0,0.0
2,competitive,1,5,Employer,"{
  ""message"": ""I appreciate your flexibility, but I'm still looking for a better deal. Considering the higher salary and working hours, I'd like to propose an alternative: salary increases to $90,000, working hours decrease to 8, pension fund decreases to 10%, leased car is included, and promotion possibilities are now 'Moderate'. Will these changes meet your expectations?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
2,competitive,1,5,Candidate,"{
  ""message"": ""These changes are closer to what I'm looking for, but I'd like to negotiate the working hours. Reducing them further would make me even more interested in this offer."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
2,competitive,1,6,Employer,"{
  ""message"": ""I can offer a shorter working week, but we have to discuss the salary adjustment. What if we stick with the current salary of $90000 and reduce the working hours to 8?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,90000,8,10%,Yes,Moderate,accept,0.6818181818181818,0.36363636363636365
2,competitive,2,0,Employer,"{
  ""message"": ""That's a competitive offer, but I can do better."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
2,competitive,2,0,Candidate,"{
  ""message"": ""I can meet you at your salary offer, but I need a better deal on working hours and promotion possibilities."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,8,10%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
2,competitive,2,1,Employer,"{
  ""message"": ""I can meet you halfway on working hours, let's try 9. Let's also discuss a better promotion possibility."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
2,competitive,2,1,Candidate,"{
  ""message"": ""A better promotion possibility would be Fast, considering my experience and skills. I'm open to discussing the other aspects of the contract."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,20%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
2,competitive,2,2,Employer,"{
  ""message"": ""I appreciate your dedication and skills. However, I can only offer Fast promotion possibilities at this stage. Let's discuss the other aspects of the contract."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Project Manager,80000,9,10%,Yes,Fast,accept,0.6363636363636364,0.4090909090909091
2,mixed,0,0,Employer,"{
  ""message"": ""I appreciate your willingness to discuss the contract package."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,0%,No,Moderate,continue,0.2727272727272727,0.7727272727272727
2,mixed,0,0,Candidate,"{
  ""message"": ""Thank you for the initial proposal, but I was hoping to discuss a slightly higher salary and better working hours."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,10,20%,Yes,Fast,continue,0.6363636363636364,0.45454545454545453
2,mixed,0,1,Employer,"{
  ""message"": ""I can certainly accommodate a higher salary, but I need to discuss the working hours. Would you prefer 9 or 10 hours per day?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Fast,continue,0.7727272727272727,0.2727272727272727
2,mixed,0,1,Candidate,"{
  ""message"": ""I'd prefer the 10-hour day, and I appreciate the offer of a higher salary. Can we discuss the pension fund rate instead?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,10,0%,Yes,Fast,continue,0.5,0.5454545454545454
2,mixed,0,2,Employer,"{
  ""message"": ""I'm open to the 10-hour day, but I need some time to reconsider the pension fund rate. Let's discuss the leased car option instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,10,20%,No,Fast,continue,0.5909090909090909,0.45454545454545453
2,mixed,0,2,Candidate,"{
  ""message"": ""I'm willing to compromise on the pension fund rate, but I still prefer 10% for my comfort. How about we stick with the original salary offer and promote me to Team Manager instead of the expected Project Manager?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,80000,10,10%,Yes,Fast,continue,0.45454545454545453,0.5909090909090909
2,mixed,0,3,Employer,"{
  ""message"": ""I can meet you halfway on the pension fund rate, so I'm open to 20% as a compromise. As for promotion, I was thinking more along the lines of 'Moderate' possibilities, since it's a step up from Programmer but not quite as fast-tracked as Team Manager."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Project Manager,85000,9,20%,Yes,Moderate,accept,0.7272727272727273,0.36363636363636365
2,mixed,1,0,Employer,"{
  ""message"": ""I appreciate your interest in the Project Manager position. However, I was thinking more along the lines of a Programmer role."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,10%,Yes,Moderate,continue,0.45454545454545453,0.5909090909090909
2,mixed,1,0,Candidate,"{
  ""message"": ""I appreciate the flexibility in considering a Programmer role, but I was thinking more along the lines of a better compensation package."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,8,20%,No,Fast,continue,0.7727272727272727,0.2727272727272727
2,mixed,1,1,Employer,"{
  ""message"": ""I understand your concerns about the compensation package. I can offer a salary of 85000, with 10% pension fund and a moderate promotion possibility."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,85000,9,10%,Yes,Moderate,accept,0.5454545454545454,0.5454545454545454
2,mixed,2,0,Employer,"{
  ""message"": ""I appreciate your flexibility. Let's discuss each point."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,80000,9,10%,No,Moderate,accept,0.36363636363636365,0.6818181818181818
3,cooperative,0,0,Employer,"{
  ""message"": ""I appreciate your flexibility, but I'm not comfortable with a salary as high as $90000. Let's discuss alternative options."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,10%,No,Moderate,continue,0.36363636363636365,0.6818181818181818
3,cooperative,0,0,Candidate,"{
  ""message"": ""I understand your concerns about the salary, but I'm willing to consider it. Let's discuss the working hours instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,10,10%,No,Moderate,continue,0.2727272727272727,0.7727272727272727
3,cooperative,0,1,Employer,"{
  ""message"": ""I appreciate your willingness to consider the salary. I'll accept the increased working hours, but I'd like to adjust the salary slightly lower. Let's discuss the pension fund instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""79500"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,79500,10,20%,No,Moderate,continue,0.0,0.0
3,cooperative,0,1,Candidate,"{
  ""message"": ""I appreciate your willingness to consider the pension fund. I'd like to discuss the leased car instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""79500"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,79500,10,20%,Yes,Moderate,continue,0.0,0.0
3,cooperative,0,2,Employer,"{
  ""message"": ""I'm glad we're on the same page with the leasing car. However, I have to reconsider the working hours and salary. With a moderate promotion possibility, I think 10 hours would be too demanding. Let's aim for 9 hours instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,80000,9,20%,Yes,Moderate,continue,0.5454545454545454,0.5
3,cooperative,0,2,Candidate,"{
  ""message"": ""I agree with the adjusted working hours. Regarding salary, I'm willing to compromise on the amount but not the category. How about we stick with the $80000 salary? The pension fund seems like a good option for me."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,80000,9,20%,Yes,Moderate,accept,0.5454545454545454,0.5
3,cooperative,1,0,Employer,"{
  ""message"": ""I'm open to a Project Manager role, but I'd like to discuss the working hours. Would you be willing to meet in the middle at 9 hours?"",
  ""job_description"": ""Project Manager"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Project Manager,90000,9,20%,Yes,Fast,continue,0.8636363636363636,0.18181818181818182
3,cooperative,1,0,Candidate,"{
  ""message"": ""I'm willing to meet you in the middle at 9 hours. However, I'd prefer a salary of $85000 and a pension fund of 10%. The leased car perk is also something I'd like to discuss further."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Project Manager,85000,9,10%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
3,cooperative,1,1,Employer,"{
  ""message"": ""I appreciate your flexibility on the working hours. I'll meet you halfway at 9 hours. The salary of $85000 is acceptable, and a pension fund of 10% is a good compromise. Let's discuss the leased car perk further - I can offer it as part of the package."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
3,cooperative,1,1,Candidate,"{
  ""message"": ""That sounds like a great start! I accept the revised working hours, salary, and pension fund. For the leased car perk, I'm willing to compromise - let's offer it as part of the package without an additional monetary value."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,85000,9,10%,Yes,Moderate,accept,0.5454545454545454,0.5454545454545454
3,cooperative,2,0,Employer,"{
  ""message"": ""I appreciate your flexibility. Let's discuss the salary."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Project Manager,85000,8,20%,Yes,Fast,continue,0.9090909090909091,0.18181818181818182
3,cooperative,2,0,Candidate,"{
  ""message"": ""I'm glad we could discuss the salary. I'll consider the Project Manager role with a salary of $85000 and 20% pension fund."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Project Manager,85000,8,20%,Yes,Fast,accept,0.9090909090909091,0.18181818181818182
3,competitive,0,0,Employer,"{
  ""message"": ""I'm willing to compromise on working hours and promotion possibilities."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,10,0%,No,Moderate,continue,0.2727272727272727,0.8181818181818182
3,competitive,0,0,Candidate,"{
  ""message"": ""That's a good starting point, but I was thinking more along the lines of Team Manager and Yes to leased car."",
  ""job_description"": ""Team Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Team Manager,85000,10,0%,Yes,Moderate,continue,0.5,0.5909090909090909
3,competitive,0,1,Employer,"{
  ""message"": ""I can meet you in the middle on working hours and salary, but I'm afraid that's as low as I can go."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,80000,9,10%,Yes,Fast,continue,0.5454545454545454,0.5
3,competitive,0,1,Candidate,"{
  ""message"": ""That's a good compromise on working hours and salary, but I'd like to revisit the pension fund. I was thinking more along the lines of 20%. Additionally, I'm still keen on getting a leased car."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,20%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
3,competitive,0,2,Employer,"{
  ""message"": ""I can offer a higher salary to compensate for the increased pension fund. How about 90000?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Fast,continue,0.7727272727272727,0.2727272727272727
3,competitive,0,2,Candidate,"{
  ""message"": ""A higher salary sounds good, but I'm not willing to give up my current pension fund. Let's meet in the middle with a 15% pension fund. Additionally, how about 9 hours of work per week?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""15%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,15%,Yes,Fast,continue,0.0,0.0
3,competitive,0,3,Employer,"{
  ""message"": ""I can offer a salary of $90000, but I need to adjust the working hours to 8 hours per week. Let's keep the pension fund at 15% and leased car as yes."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""15%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Programmer,90000,8,15%,Yes,Fast,accept,0.0,0.0
3,competitive,1,0,Employer,"{
  ""message"": ""That's a good compromise, but we can do better."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
3,competitive,1,0,Candidate,"{
  ""message"": ""I appreciate the willingness to improve, but I'm not ready to accept a new offer yet."",
  ""job_description"": ""Team Manager"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Team Manager,90000,8,20%,Yes,Fast,continue,1.0,0.045454545454545456
3,competitive,1,1,Employer,"{
  ""message"": ""I understand your preferences and am willing to make some adjustments. I'll increase the salary to $95000, reduce working hours to 8.5, and offer a 15% pension fund."",
  ""job_description"": ""Programmer"",
  ""salary"": ""95000"",
  ""working_hours"": ""8.5"",
  ""pension_fund"": ""15%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""accept""
}",Programmer,95000,8.5,15%,Yes,Moderate,accept,0.0,0.0
3,competitive,2,0,Employer,"{
  ""message"": ""I appreciate your flexibility, but I need to balance work and personal life. Let's discuss the working hours."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,8,10%,No,Fast,continue,0.6363636363636364,0.45454545454545453
3,competitive,2,0,Candidate,"{
  ""message"": ""I understand your concern about work-life balance. I'm willing to compromise on working hours. Let's discuss salary."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,Yes,Fast,continue,0.7727272727272727,0.2727272727272727
3,competitive,2,1,Employer,"{
  ""message"": ""A reasonable offer on salary, but I'd like to discuss the working hours you proposed. It seems too short for someone with my experience."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,10%,Yes,Fast,continue,0.6818181818181818,0.36363636363636365
3,competitive,2,1,Candidate,"{
  ""message"": ""I understand your concerns about working hours. Considering my skills and experience, I would like to propose a longer work schedule of 10 hours. In return, I'd like to negotiate the salary down to 85000."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Programmer,85000,10,20%,Yes,Fast,accept,0.6363636363636364,0.45454545454545453
3,mixed,0,0,Employer,"{
  ""message"": ""I appreciate your willingness to discuss the job contract package. However, I have a few concerns regarding the proposed salary for Project Manager."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""0%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,0%,No,Moderate,continue,0.36363636363636365,0.7272727272727273
3,mixed,0,0,Candidate,"{
  ""message"": ""I value your concerns and am open to revisiting the salary. Considering the job description of Project Manager has a utility value of 3, I'd like to propose an alternative package."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Project Manager,80000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5
3,mixed,0,1,Employer,"{
  ""message"": ""I appreciate your willingness to revisit the salary. Since you have chosen Project Manager, I will consider the associated utility value. Moving on to working hours, I'd like to propose 9 as a standard full-time schedule."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Project Manager,80000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5
3,mixed,0,1,Candidate,"{
  ""message"": ""I agree that the Project Manager role is a good fit. I'd like to propose 9 hours as the standard working schedule, but I'll consider 10 hours if it means getting the higher salary."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Project Manager,85000,9,20%,Yes,Moderate,continue,0.7272727272727273,0.36363636363636365
3,mixed,0,2,Employer,"{
  ""message"": ""I appreciate your flexibility. Let's revisit the salary, as the top tier is quite competitive. Would you consider $90000 with the 10-hour working schedule?"",
  ""job_description"": ""Project Manager"",
  ""salary"": ""90000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Project Manager,90000,10,20%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
3,mixed,0,2,Candidate,"{
  ""message"": ""Thank you for the offer, but I'm willing to compromise on salary. How about $85000 with a moderate working schedule?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Fast,continue,0.6363636363636364,0.45454545454545453
